NDB 2.1       | Nette: 2.1.9         | Time:  1.429 s | Memory: 17.1 MB | PHP: 5.4.37
NDB 2.2       | NDB: ~2.2.0          | Time:  1.433 s | Memory: 16.8 MB | PHP: 5.4.37
NDB 2.3       | NDB: ~2.3.0          | Time:  1.582 s | Memory: 19.1 MB | PHP: 5.4.37
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.596 s | Memory: 19.1 MB | PHP: 5.4.37
NotORM        | NotORM: dev-master   | Time:  5.717 s | Memory: 13.2 MB | PHP: 5.4.37
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.448 s | Memory: 16.8 MB | PHP: 5.4.37
Doctrine2     | Doctrine: 2.4.2      | Time: 19.995 s | Memory: 37.1 MB | PHP: 5.4.37


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time: 17.338 s | Memory: 15.7 MB | PHP: 5.4.37
NDB 2.1       | Nette: 2.1.9         | Time:  1.458 s | Memory: 14.6 MB | PHP: 5.4.37
NDB 2.2       | NDB: ~2.2.0          | Time:  1.456 s | Memory: 14.3 MB | PHP: 5.4.37
NDB 2.3       | NDB: ~2.3.0          | Time:  1.504 s | Memory: 16.5 MB | PHP: 5.4.37
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.554 s | Memory: 16.5 MB | PHP: 5.4.37
NotORM        | NotORM: dev-master   | Time:  5.732 s | Memory: 13.2 MB | PHP: 5.4.37
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.376 s | Memory: 16.8 MB | PHP: 5.4.37
Doctrine2     | Doctrine: 2.4.2      | Time:  6.675 s | Memory: 35.1 MB | PHP: 5.4.37



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time: 14.092 s | Memory: 18.2 MB | PHP: 5.5.21
NDB 2.1       | Nette: 2.1.9         | Time:  1.246 s | Memory: 17.2 MB | PHP: 5.5.21
NDB 2.2       | NDB: ~2.2.0          | Time:  1.211 s | Memory: 16.9 MB | PHP: 5.5.21
NDB 2.3       | NDB: ~2.3.0          | Time:  1.314 s | Memory: 19.1 MB | PHP: 5.5.21
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.305 s | Memory: 19.1 MB | PHP: 5.5.21
NotORM        | NotORM: dev-master   | Time:  5.114 s | Memory: 13.1 MB | PHP: 5.5.21
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.192 s | Memory: 16.8 MB | PHP: 5.5.21
Doctrine2     | Doctrine: 2.4.2      | Time: 18.311 s | Memory: 37.1 MB | PHP: 5.5.21


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time: 14.544 s | Memory: 15.7 MB | PHP: 5.5.21
NDB 2.1       | Nette: 2.1.9         | Time:  1.220 s | Memory: 14.6 MB | PHP: 5.5.21
NDB 2.2       | NDB: ~2.2.0          | Time:  1.209 s | Memory: 14.3 MB | PHP: 5.5.21
NDB 2.3       | NDB: ~2.3.0          | Time:  1.337 s | Memory: 16.5 MB | PHP: 5.5.21
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.317 s | Memory: 16.5 MB | PHP: 5.5.21
NotORM        | NotORM: dev-master   | Time:  5.270 s | Memory: 13.1 MB | PHP: 5.5.21
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.546 s | Memory: 16.8 MB | PHP: 5.5.21
Doctrine2     | Doctrine: 2.4.2      | Time:  5.794 s | Memory: 35.1 MB | PHP: 5.5.21



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time: 13.691 s | Memory: 18.3 MB | PHP: 5.6.5
NDB 2.1       | Nette: 2.1.9         | Time:  1.208 s | Memory: 17.2 MB | PHP: 5.6.5
NDB 2.2       | NDB: ~2.2.0          | Time:  1.154 s | Memory: 16.9 MB | PHP: 5.6.5
NDB 2.3       | NDB: ~2.3.0          | Time:  1.286 s | Memory: 19.1 MB | PHP: 5.6.5
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.262 s | Memory: 19.1 MB | PHP: 5.6.5
NotORM        | NotORM: dev-master   | Time:  4.733 s | Memory: 13.0 MB | PHP: 5.6.5
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.174 s | Memory: 16.8 MB | PHP: 5.6.5
Doctrine2     | Doctrine: 2.4.2      | Time: 16.865 s | Memory: 37.2 MB | PHP: 5.6.5


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time: 12.480 s | Memory: 15.8 MB | PHP: 5.6.5
NDB 2.1       | Nette: 2.1.9         | Time:  1.011 s | Memory: 14.6 MB | PHP: 5.6.5
NDB 2.2       | NDB: ~2.2.0          | Time:  0.994 s | Memory: 14.3 MB | PHP: 5.6.5
NDB 2.3       | NDB: ~2.3.0          | Time:  1.062 s | Memory: 16.6 MB | PHP: 5.6.5
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.105 s | Memory: 16.6 MB | PHP: 5.6.5
NotORM        | NotORM: dev-master   | Time:  4.254 s | Memory: 13.0 MB | PHP: 5.6.5
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.047 s | Memory: 16.8 MB | PHP: 5.6.5
Doctrine2     | Doctrine: 2.4.2      | Time:  5.017 s | Memory: 35.2 MB | PHP: 5.6.5



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time: 14.039 s | Memory: 18.2 MB | PHP: 5.5.21
NDB 2.1       | Nette: 2.1.9         | Time:  1.251 s | Memory: 17.2 MB | PHP: 5.5.21
NDB 2.2       | NDB: ~2.2.0          | Time:  1.214 s | Memory: 16.9 MB | PHP: 5.5.21
NDB 2.3       | NDB: ~2.3.0          | Time:  1.434 s | Memory: 19.1 MB | PHP: 5.5.21
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.407 s | Memory: 19.1 MB | PHP: 5.5.21
NotORM        | NotORM: dev-master   | Time:  5.095 s | Memory: 13.1 MB | PHP: 5.5.21
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.137 s | Memory: 16.8 MB | PHP: 5.5.21
Doctrine2     | Doctrine: 2.4.2      | Time: 17.353 s | Memory: 37.1 MB | PHP: 5.5.21


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time: 14.322 s | Memory: 15.7 MB | PHP: 5.5.21
NDB 2.1       | Nette: 2.1.9         | Time:  1.232 s | Memory: 14.6 MB | PHP: 5.5.21
NDB 2.2       | NDB: ~2.2.0          | Time:  1.191 s | Memory: 14.3 MB | PHP: 5.5.21
NDB 2.3       | NDB: ~2.3.0          | Time:  1.324 s | Memory: 16.5 MB | PHP: 5.5.21
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.409 s | Memory: 16.5 MB | PHP: 5.5.21
NotORM        | NotORM: dev-master   | Time:  5.479 s | Memory: 13.1 MB | PHP: 5.5.21
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.189 s | Memory: 16.8 MB | PHP: 5.5.21
Doctrine2     | Doctrine: 2.4.2      | Time:  5.697 s | Memory: 35.1 MB | PHP: 5.5.21



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time: 18.542 s | Memory: 18.2 MB | PHP: 5.4.37
NDB 2.1       | Nette: 2.1.9         | Time:  1.560 s | Memory: 17.1 MB | PHP: 5.4.37
NDB 2.2       | NDB: ~2.2.0          | Time:  1.531 s | Memory: 16.8 MB | PHP: 5.4.37
NDB 2.3       | NDB: ~2.3.0          | Time:  1.662 s | Memory: 19.1 MB | PHP: 5.4.37
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.618 s | Memory: 19.1 MB | PHP: 5.4.37
NotORM        | NotORM: dev-master   | Time:  5.995 s | Memory: 13.2 MB | PHP: 5.4.37
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.517 s | Memory: 16.8 MB | PHP: 5.4.37
Doctrine2     | Doctrine: 2.4.2      | Time: 21.124 s | Memory: 37.1 MB | PHP: 5.4.37


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time: 18.412 s | Memory: 15.7 MB | PHP: 5.4.37
NDB 2.1       | Nette: 2.1.9         | Time:  1.507 s | Memory: 14.6 MB | PHP: 5.4.37
NDB 2.2       | NDB: ~2.2.0          | Time:  1.486 s | Memory: 14.3 MB | PHP: 5.4.37
NDB 2.3       | NDB: ~2.3.0          | Time:  1.599 s | Memory: 16.5 MB | PHP: 5.4.37
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.582 s | Memory: 16.5 MB | PHP: 5.4.37
NotORM        | NotORM: dev-master   | Time:  6.042 s | Memory: 13.2 MB | PHP: 5.4.37
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.520 s | Memory: 16.8 MB | PHP: 5.4.37
Doctrine2     | Doctrine: 2.4.2      | Time:  7.294 s | Memory: 35.1 MB | PHP: 5.4.37



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time:  2.277 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.1       | Nette: 2.1.9         | Time:  1.137 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.2       | NDB: ~2.2.0          | Time:  1.265 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.3       | NDB: ~2.3.0          | Time:  1.156 s | Memory: 10.0 MB | PHP: 5.6.99-hhvm
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.055 s | Memory: 10.0 MB | PHP: 5.6.99-hhvm
NotORM        | NotORM: dev-master   | Time:  0.495 s | Memory:  4.0 MB | PHP: 5.6.99-hhvm
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.037 s | Memory:  6.0 MB | PHP: 5.6.99-hhvm
Doctrine2     | Doctrine: 2.4.2      | Time: 14.978 s | Memory: 12.0 MB | PHP: 5.6.99-hhvm


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time:  1.863 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.1       | Nette: 2.1.9         | Time:  0.806 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.2       | NDB: ~2.2.0          | Time:  0.812 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.3       | NDB: ~2.3.0          | Time:  0.899 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  0.919 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NotORM        | NotORM: dev-master   | Time:  0.457 s | Memory:  4.0 MB | PHP: 5.6.99-hhvm
LeanMapper    | LeanMapper: ~2.1.0   | Time:  0.801 s | Memory:  6.0 MB | PHP: 5.6.99-hhvm
Doctrine2     | Doctrine: 2.4.2      | Time:  2.789 s | Memory: 10.0 MB | PHP: 5.6.99-hhvm



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time: 12.550 s | Memory: 18.2 MB | PHP: 5.5.21
NDB 2.1       | Nette: 2.1.9         | Time:  1.098 s | Memory: 17.2 MB | PHP: 5.5.21
NDB 2.2       | NDB: ~2.2.0          | Time:  1.048 s | Memory: 16.9 MB | PHP: 5.5.21
NDB 2.3       | NDB: ~2.3.0          | Time:  1.154 s | Memory: 19.1 MB | PHP: 5.5.21
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.142 s | Memory: 19.1 MB | PHP: 5.5.21
NotORM        | NotORM: dev-master   | Time:  4.313 s | Memory: 13.1 MB | PHP: 5.5.21
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.009 s | Memory: 16.8 MB | PHP: 5.5.21
Doctrine2     | Doctrine: 2.4.2      | Time: 15.708 s | Memory: 37.1 MB | PHP: 5.5.21


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time: 13.104 s | Memory: 15.7 MB | PHP: 5.5.21
NDB 2.1       | Nette: 2.1.9         | Time:  1.036 s | Memory: 14.6 MB | PHP: 5.5.21
NDB 2.2       | NDB: ~2.2.0          | Time:  1.021 s | Memory: 14.3 MB | PHP: 5.5.21
NDB 2.3       | NDB: ~2.3.0          | Time:  1.108 s | Memory: 16.5 MB | PHP: 5.5.21
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.070 s | Memory: 16.5 MB | PHP: 5.5.21
NotORM        | NotORM: dev-master   | Time:  4.419 s | Memory: 13.1 MB | PHP: 5.5.21
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.015 s | Memory: 16.8 MB | PHP: 5.5.21
Doctrine2     | Doctrine: 2.4.2      | Time:  5.286 s | Memory: 35.1 MB | PHP: 5.5.21



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time: 11.842 s | Memory: 18.2 MB | PHP: 5.4.37
NDB 2.1       | Nette: 2.1.9         | Time:  1.108 s | Memory: 17.1 MB | PHP: 5.4.37
NDB 2.2       | NDB: ~2.2.0          | Time:  1.067 s | Memory: 16.8 MB | PHP: 5.4.37
NDB 2.3       | NDB: ~2.3.0          | Time:  1.131 s | Memory: 19.1 MB | PHP: 5.4.37
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.122 s | Memory: 19.1 MB | PHP: 5.4.37
NotORM        | NotORM: dev-master   | Time:  4.270 s | Memory: 13.2 MB | PHP: 5.4.37
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.073 s | Memory: 16.8 MB | PHP: 5.4.37
Doctrine2     | Doctrine: 2.4.2      | Time: 16.779 s | Memory: 37.1 MB | PHP: 5.4.37


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time: 12.873 s | Memory: 15.7 MB | PHP: 5.4.37
NDB 2.1       | Nette: 2.1.9         | Time:  1.146 s | Memory: 14.6 MB | PHP: 5.4.37
NDB 2.2       | NDB: ~2.2.0          | Time:  1.063 s | Memory: 14.3 MB | PHP: 5.4.37
NDB 2.3       | NDB: ~2.3.0          | Time:  1.167 s | Memory: 16.5 MB | PHP: 5.4.37
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.242 s | Memory: 16.5 MB | PHP: 5.4.37
NotORM        | NotORM: dev-master   | Time:  4.287 s | Memory: 13.2 MB | PHP: 5.4.37
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.161 s | Memory: 16.8 MB | PHP: 5.4.37
Doctrine2     | Doctrine: 2.4.2      | Time:  5.643 s | Memory: 35.1 MB | PHP: 5.4.37



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time:  2.680 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.1       | Nette: 2.1.9         | Time:  1.146 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.2       | NDB: ~2.2.0          | Time:  1.107 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.3       | NDB: ~2.3.0          | Time:  1.455 s | Memory: 10.0 MB | PHP: 5.6.99-hhvm
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.240 s | Memory: 10.0 MB | PHP: 5.6.99-hhvm
NotORM        | NotORM: dev-master   | Time:  0.550 s | Memory:  4.0 MB | PHP: 5.6.99-hhvm
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.152 s | Memory:  6.0 MB | PHP: 5.6.99-hhvm
Doctrine2     | Doctrine: 2.4.2      | Time: 19.169 s | Memory: 12.0 MB | PHP: 5.6.99-hhvm


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time:  2.379 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.1       | Nette: 2.1.9         | Time:  1.256 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.2       | NDB: ~2.2.0          | Time:  0.927 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.3       | NDB: ~2.3.0          | Time:  1.026 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.035 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NotORM        | NotORM: dev-master   | Time:  0.526 s | Memory:  4.0 MB | PHP: 5.6.99-hhvm
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.196 s | Memory:  6.0 MB | PHP: 5.6.99-hhvm
Doctrine2     | Doctrine: 2.4.2      | Time:  3.170 s | Memory: 10.0 MB | PHP: 5.6.99-hhvm



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time:  2.265 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.1       | Nette: 2.1.9         | Time:  1.152 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.2       | NDB: ~2.2.0          | Time:  1.124 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.3       | NDB: ~2.3.0          | Time:  1.195 s | Memory: 10.0 MB | PHP: 5.6.99-hhvm
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.153 s | Memory: 10.0 MB | PHP: 5.6.99-hhvm
NotORM        | NotORM: dev-master   | Time:  0.558 s | Memory:  4.0 MB | PHP: 5.6.99-hhvm
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.194 s | Memory:  6.0 MB | PHP: 5.6.99-hhvm
Doctrine2     | Doctrine: 2.4.2      | Time: 15.562 s | Memory: 12.0 MB | PHP: 5.6.99-hhvm


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time:  2.037 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.1       | Nette: 2.1.9         | Time:  0.843 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.2       | NDB: ~2.2.0          | Time:  0.889 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.3       | NDB: ~2.3.0          | Time:  1.115 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.009 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NotORM        | NotORM: dev-master   | Time:  0.519 s | Memory:  4.0 MB | PHP: 5.6.99-hhvm
LeanMapper    | LeanMapper: ~2.1.0   | Time:  0.947 s | Memory:  6.0 MB | PHP: 5.6.99-hhvm
Doctrine2     | Doctrine: 2.4.2      | Time:  3.153 s | Memory: 10.0 MB | PHP: 5.6.99-hhvm



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time: 13.891 s | Memory: 18.2 MB | PHP: 5.4.37
NDB 2.1       | Nette: 2.1.9         | Time:  1.293 s | Memory: 17.1 MB | PHP: 5.4.37
NDB 2.2       | NDB: ~2.2.0          | Time:  1.255 s | Memory: 16.8 MB | PHP: 5.4.37
NDB 2.3       | NDB: ~2.3.0          | Time:  1.352 s | Memory: 19.1 MB | PHP: 5.4.37
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.397 s | Memory: 19.1 MB | PHP: 5.4.37
NotORM        | NotORM: dev-master   | Time:  4.955 s | Memory: 13.2 MB | PHP: 5.4.37
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.200 s | Memory: 16.8 MB | PHP: 5.4.37
Doctrine2     | Doctrine: 2.4.2      | Time: 18.287 s | Memory: 37.1 MB | PHP: 5.4.37


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time: 14.249 s | Memory: 15.7 MB | PHP: 5.4.37
NDB 2.1       | Nette: 2.1.9         | Time:  1.188 s | Memory: 14.6 MB | PHP: 5.4.37
NDB 2.2       | NDB: ~2.2.0          | Time:  1.201 s | Memory: 14.3 MB | PHP: 5.4.37
NDB 2.3       | NDB: ~2.3.0          | Time:  1.301 s | Memory: 16.5 MB | PHP: 5.4.37
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.275 s | Memory: 16.5 MB | PHP: 5.4.37
NotORM        | NotORM: dev-master   | Time:  4.772 s | Memory: 13.2 MB | PHP: 5.4.37
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.206 s | Memory: 16.8 MB | PHP: 5.4.37
Doctrine2     | Doctrine: 2.4.2      | Time:  5.764 s | Memory: 35.1 MB | PHP: 5.4.37



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time: 14.906 s | Memory: 18.2 MB | PHP: 5.5.21
NDB 2.1       | Nette: 2.1.9         | Time:  1.285 s | Memory: 17.2 MB | PHP: 5.5.21
NDB 2.2       | NDB: ~2.2.0          | Time:  1.219 s | Memory: 16.9 MB | PHP: 5.5.21
NDB 2.3       | NDB: ~2.3.0          | Time:  1.342 s | Memory: 19.1 MB | PHP: 5.5.21
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.305 s | Memory: 19.1 MB | PHP: 5.5.21
NotORM        | NotORM: dev-master   | Time:  5.284 s | Memory: 13.1 MB | PHP: 5.5.21
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.310 s | Memory: 16.8 MB | PHP: 5.5.21
Doctrine2     | Doctrine: 2.4.2      | Time: 19.691 s | Memory: 37.1 MB | PHP: 5.5.21


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time: 16.325 s | Memory: 15.7 MB | PHP: 5.5.21
NDB 2.1       | Nette: 2.1.9         | Time:  1.542 s | Memory: 14.6 MB | PHP: 5.5.21
NDB 2.2       | NDB: ~2.2.0          | Time:  1.432 s | Memory: 14.3 MB | PHP: 5.5.21
NDB 2.3       | NDB: ~2.3.0          | Time:  1.510 s | Memory: 16.5 MB | PHP: 5.5.21
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.691 s | Memory: 16.5 MB | PHP: 5.5.21
NotORM        | NotORM: dev-master   | Time:  5.467 s | Memory: 13.1 MB | PHP: 5.5.21
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.204 s | Memory: 16.8 MB | PHP: 5.5.21
Doctrine2     | Doctrine: 2.4.2      | Time:  5.802 s | Memory: 35.1 MB | PHP: 5.5.21



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time: 14.848 s | Memory: 18.3 MB | PHP: 5.5.21
NDB 2.1       | Nette: 2.1.9         | Time:  1.353 s | Memory: 17.2 MB | PHP: 5.5.21
NDB 2.2       | NDB: ~2.2.0          | Time:  1.259 s | Memory: 16.9 MB | PHP: 5.5.21
NDB 2.3       | NDB: ~2.3.0          | Time:  1.350 s | Memory: 19.1 MB | PHP: 5.5.21
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.447 s | Memory: 19.1 MB | PHP: 5.5.21
NotORM        | NotORM: dev-master   | Time:  5.427 s | Memory: 13.2 MB | PHP: 5.5.21
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.219 s | Memory: 16.8 MB | PHP: 5.5.21
Doctrine2     | Doctrine: 2.4.2      | Time: 18.042 s | Memory: 37.1 MB | PHP: 5.5.21


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time: 15.866 s | Memory: 15.7 MB | PHP: 5.5.21
NDB 2.1       | Nette: 2.1.9         | Time:  1.297 s | Memory: 14.6 MB | PHP: 5.5.21
NDB 2.2       | NDB: ~2.2.0          | Time:  1.290 s | Memory: 14.3 MB | PHP: 5.5.21
NDB 2.3       | NDB: ~2.3.0          | Time:  1.441 s | Memory: 16.6 MB | PHP: 5.5.21
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.423 s | Memory: 16.6 MB | PHP: 5.5.21
NotORM        | NotORM: dev-master   | Time:  5.852 s | Memory: 13.2 MB | PHP: 5.5.21
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.316 s | Memory: 16.8 MB | PHP: 5.5.21
Doctrine2     | Doctrine: 2.4.2      | Time:  6.163 s | Memory: 35.1 MB | PHP: 5.5.21



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time: 12.824 s | Memory: 18.3 MB | PHP: 5.6.5
NDB 2.1       | Nette: 2.1.9         | Time:  1.102 s | Memory: 17.2 MB | PHP: 5.6.5
NDB 2.2       | NDB: ~2.2.0          | Time:  1.053 s | Memory: 16.9 MB | PHP: 5.6.5
NDB 2.3       | NDB: ~2.3.0          | Time:  1.130 s | Memory: 19.1 MB | PHP: 5.6.5
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.110 s | Memory: 19.1 MB | PHP: 5.6.5
NotORM        | NotORM: dev-master   | Time:  4.207 s | Memory: 13.0 MB | PHP: 5.6.5
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.091 s | Memory: 16.8 MB | PHP: 5.6.5
Doctrine2     | Doctrine: 2.4.2      | Time: 16.030 s | Memory: 37.2 MB | PHP: 5.6.5


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time: 12.947 s | Memory: 15.8 MB | PHP: 5.6.5
NDB 2.1       | Nette: 2.1.9         | Time:  1.221 s | Memory: 14.6 MB | PHP: 5.6.5
NDB 2.2       | NDB: ~2.2.0          | Time:  1.176 s | Memory: 14.3 MB | PHP: 5.6.5
NDB 2.3       | NDB: ~2.3.0          | Time:  1.293 s | Memory: 16.6 MB | PHP: 5.6.5
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.278 s | Memory: 16.6 MB | PHP: 5.6.5
NotORM        | NotORM: dev-master   | Time:  4.906 s | Memory: 13.0 MB | PHP: 5.6.5
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.105 s | Memory: 16.8 MB | PHP: 5.6.5
Doctrine2     | Doctrine: 2.4.2      | Time:  5.473 s | Memory: 35.2 MB | PHP: 5.6.5



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time: 18.269 s | Memory: 18.2 MB | PHP: 5.4.37
NDB 2.1       | Nette: 2.1.9         | Time:  1.582 s | Memory: 17.1 MB | PHP: 5.4.37
NDB 2.2       | NDB: ~2.2.0          | Time:  1.535 s | Memory: 16.9 MB | PHP: 5.4.37
NDB 2.3       | NDB: ~2.3.0          | Time:  1.656 s | Memory: 19.1 MB | PHP: 5.4.37
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.639 s | Memory: 19.1 MB | PHP: 5.4.37
NotORM        | NotORM: dev-master   | Time:  6.164 s | Memory: 13.1 MB | PHP: 5.4.37
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.537 s | Memory: 16.8 MB | PHP: 5.4.37
Doctrine2     | Doctrine: 2.4.2      | Time: 21.601 s | Memory: 37.1 MB | PHP: 5.4.37


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time: 19.204 s | Memory: 15.7 MB | PHP: 5.4.37
NDB 2.1       | Nette: 2.1.9         | Time:  1.556 s | Memory: 14.6 MB | PHP: 5.4.37
NDB 2.2       | NDB: ~2.2.0          | Time:  1.494 s | Memory: 14.3 MB | PHP: 5.4.37
NDB 2.3       | NDB: ~2.3.0          | Time:  1.653 s | Memory: 16.5 MB | PHP: 5.4.37
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.658 s | Memory: 16.5 MB | PHP: 5.4.37
NotORM        | NotORM: dev-master   | Time:  6.428 s | Memory: 13.1 MB | PHP: 5.4.37
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.503 s | Memory: 16.8 MB | PHP: 5.4.37
Doctrine2     | Doctrine: 2.4.2      | Time:  7.357 s | Memory: 35.1 MB | PHP: 5.4.37



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time:  2.043 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.1       | Nette: 2.1.9         | Time:  1.129 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.2       | NDB: ~2.2.0          | Time:  1.059 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.3       | NDB: ~2.3.0          | Time:  1.319 s | Memory: 10.0 MB | PHP: 5.6.99-hhvm
